userid,type1_rate,type0_rate
110940772771,0.9615384615384616,0.038461538461538464
110940772777,0.8518518518518519,0.14814814814814814
110940772875,0.9565217391304348,0.043478260869565216
110940774071,0.8518518518518519,0.14814814814814814
110940774479,0.9565217391304348,0.043478260869565216
110940774670,0.9615384615384616,0.038461538461538464
110940810572,0.8148148148148148,0.18518518518518517
110940810874,0.8518518518518519,0.14814814814814814
110940817078,0.76,0.24
110940817177,0.8518518518518519,0.14814814814814814
110940817374,0.9047619047619048,0.09523809523809523
110940817671,0.46153846153846156,0.5384615384615384
110940817672,0.8518518518518519,0.14814814814814814
110940817677,0.9565217391304348,0.043478260869565216
110940817973,0.8518518518518519,0.14814814814814814
110940871079,0.8518518518518519,0.14814814814814814
110940871175,0.7857142857142857,0.21428571428571427
110940871374,0.92,0.08
110940871477,0.8518518518518519,0.14814814814814814
110940871673,0.8518518518518519,0.14814814814814814
110940871675,0.88,0.12
110940871771,0.7777777777777778,0.2222222222222222
110940871772,0.9047619047619048,0.09523809523809523
110940871972,0.8518518518518519,0.14814814814814814
110940872271,0.92,0.08
110940872472,1.0,0.0
110940872975,1.0,0.0
110940910970,0.8518518518518519,0.14814814814814814
110940910976,0.8518518518518519,0.14814814814814814
110940910977,0.88,0.12
110940917073,0.8518518518518519,0.14814814814814814
110940917573,0.8518518518518519,0.14814814814814814
110940917879,0.0,1.0
110940971072,0.0,1.0
110940971078,0.8518518518518519,0.14814814814814814
110940971079,0.9565217391304348,0.043478260869565216
110940971273,0.8518518518518519,0.14814814814814814
110940971378,0.8518518518518519,0.14814814814814814
110940971675,0.8518518518518519,0.14814814814814814
110940972072,0.8518518518518519,0.14814814814814814
110940972173,0.8518518518518519,0.14814814814814814
110940972277,0.88,0.12
110940972678,0.8518518518518519,0.14814814814814814
110940972774,0.9583333333333334,0.041666666666666664
110940972871,0.8518518518518519,0.14814814814814814
110941010878,0.75,0.25
110941017770,0.9565217391304348,0.043478260869565216
110941017773,0.875,0.125
110941017775,0.9166666666666666,0.08333333333333333
110941017878,0.8260869565217391,0.17391304347826086
110941017976,0.8518518518518519,0.14814814814814814
110941071376,0.8518518518518519,0.14814814814814814
110941071379,0.9166666666666666,0.08333333333333333
110941072271,0.7777777777777778,0.2222222222222222
110941072475,0.8518518518518519,0.14814814814814814
110941072478,0.8260869565217391,0.17391304347826086
110941072674,1.0,0.0
110941072778,0.8,0.2
110941110572,0.8148148148148148,0.18518518518518517
110941110973,0.9629629629629629,0.037037037037037035
110941117370,0.46153846153846156,0.5384615384615384
110941117578,0.8260869565217391,0.17391304347826086
110941117679,0.8695652173913043,0.13043478260869565
110941117772,0.92,0.08
110941172072,0.5769230769230769,0.4230769230769231
110941172077,0.5652173913043478,0.43478260869565216
110941172174,0.7777777777777778,0.2222222222222222
110941172477,0.75,0.25
110941172571,0.7777777777777778,0.2222222222222222
110941172979,0.9565217391304348,0.043478260869565216
110941217172,0.9259259259259259,0.07407407407407407
110941217274,0.8148148148148148,0.18518518518518517
110941217275,0.46153846153846156,0.5384615384615384
110941217374,1.0,0.0
110941217377,0.9565217391304348,0.043478260869565216
110941217871,0.8,0.2
110941217876,0.0,1.0
110941217879,0.875,0.125
110941217970,0.7777777777777778,0.2222222222222222
110941217972,0.7391304347826086,0.2608695652173913
110941217977,1.0,0.0
110941310570,0.8148148148148148,0.18518518518518517
110941317173,0.8148148148148148,0.18518518518518517
110941317470,0.9166666666666666,0.08333333333333333
110941317472,0.0,1.0
110941317677,1.0,0.0
110941317772,0.8148148148148148,0.18518518518518517
110941317878,0.875,0.125
110941371278,0.8,0.2
110941371371,0.9259259259259259,0.07407407407407407
110941371375,0.7777777777777778,0.2222222222222222
110941372378,0.75,0.25
110941372577,0.46153846153846156,0.5384615384615384
110941372670,0.76,0.24
110941417174,0.9259259259259259,0.07407407407407407
110941417773,0.9285714285714286,0.07142857142857142
110941417878,0.0,1.0
110941472371,0.9166666666666666,0.08333333333333333
110941472379,0.9583333333333334,0.041666666666666664
110941472972,0.08695652173913043,0.9130434782608695
110941517078,1.0,0.0
110941517674,0.875,0.125
110941517770,0.9166666666666666,0.08333333333333333
110941571074,0.8695652173913043,0.13043478260869565
110941571478,0.7777777777777778,0.2222222222222222
110941572070,0.8518518518518519,0.14814814814814814
110941572672,0.8260869565217391,0.17391304347826086
110941610874,0.9166666666666666,0.08333333333333333
110941672279,0.96,0.04
110941672470,0.8148148148148148,0.18518518518518517
110941672775,0.8095238095238095,0.19047619047619047
110941672871,0.75,0.25
110941672872,0.92,0.08
110941672974,1.0,0.0
110941710878,1.0,0.0
110941710976,0.875,0.125
110941717274,0.8148148148148148,0.18518518518518517
110941717376,0.7777777777777778,0.2222222222222222
110941717470,0.5652173913043478,0.43478260869565216
110941717473,0.7777777777777778,0.2222222222222222
110941717676,0.9166666666666666,0.08333333333333333
110941717774,0.8148148148148148,0.18518518518518517
110941717872,1.0,0.0
110941717874,0.9629629629629629,0.037037037037037035
110941772270,0.5769230769230769,0.4230769230769231
110941772375,0.875,0.125
110941772377,1.0,0.0
110941772675,0.875,0.125
110941772676,0.5652173913043478,0.43478260869565216
110941817871,1.0,0.0
110941872278,0.875,0.125
110941872371,0.875,0.125
110941872378,0.9259259259259259,0.07407407407407407
110941872576,0.9166666666666666,0.08333333333333333
110941872771,0.46153846153846156,0.5384615384615384
110941872975,0.8148148148148148,0.18518518518518517
110941910578,0.7391304347826086,0.2608695652173913
110941910878,0.8518518518518519,0.14814814814814814
110941917174,0.8260869565217391,0.17391304347826086
110941917476,0.9629629629629629,0.037037037037037035
110941917573,0.9166666666666666,0.08333333333333333
110941917875,0.7619047619047619,0.23809523809523808
110941972072,0.9259259259259259,0.07407407407407407
110941972474,0.7777777777777778,0.2222222222222222
110942010970,0.8518518518518519,0.14814814814814814
110942017272,0.875,0.125
110942017673,0.8518518518518519,0.14814814814814814
110942017674,0.8518518518518519,0.14814814814814814
110942017675,0.9259259259259259,0.07407407407407407
110942017879,0.8518518518518519,0.14814814814814814
110942071375,0.8518518518518519,0.14814814814814814
110942072070,0.8148148148148148,0.18518518518518517
110942072071,0.8518518518518519,0.14814814814814814
110942072073,0.9615384615384616,0.038461538461538464
110942072176,0.8518518518518519,0.14814814814814814
110942072276,0.46153846153846156,0.5384615384615384
110942072373,0.8518518518518519,0.14814814814814814
110942072474,0.8518518518518519,0.14814814814814814
110942110576,0.5652173913043478,0.43478260869565216
110942117278,0.8518518518518519,0.14814814814814814
110942171177,0.8148148148148148,0.18518518518518517
110942171476,0.7391304347826086,0.2608695652173913
110942171772,1.0,0.0
110942171774,0.8518518518518519,0.14814814814814814
110942171779,0.8148148148148148,0.18518518518518517
110942171878,0.8518518518518519,0.14814814814814814
110942172078,0.8636363636363636,0.13636363636363635
110942172172,0.9565217391304348,0.043478260869565216
110942172176,0.8518518518518519,0.14814814814814814
110942172375,0.14285714285714285,0.8571428571428571
110942172676,0.8518518518518519,0.14814814814814814
110942172774,0.8518518518518519,0.14814814814814814
110942174173,0.875,0.125
110942174176,0.8,0.2
110942174271,0.8518518518518519,0.14814814814814814
110942174370,0.8148148148148148,0.18518518518518517
110942174377,0.8518518518518519,0.14814814814814814
110942210570,0.8518518518518519,0.14814814814814814
110942210970,0.8518518518518519,0.14814814814814814
110942217070,0.8636363636363636,0.13636363636363635
110942217076,0.8518518518518519,0.14814814814814814
110942217574,0.8518518518518519,0.14814814814814814
110942217672,0.8518518518518519,0.14814814814814814
110942217772,0.8518518518518519,0.14814814814814814
110942217875,0.8148148148148148,0.18518518518518517
110942271073,0.8518518518518519,0.14814814814814814
110942271271,0.92,0.08
110942271473,0.8148148148148148,0.18518518518518517
110942271874,0.8518518518518519,0.14814814814814814
110942271977,0.8518518518518519,0.14814814814814814
110942272172,0.46153846153846156,0.5384615384615384
110942272270,0.875,0.125
110942272370,0.9166666666666666,0.08333333333333333
110942272677,0.8518518518518519,0.14814814814814814
110942272975,0.8518518518518519,0.14814814814814814
110942310572,0.8518518518518519,0.14814814814814814
110942310579,0.9565217391304348,0.043478260869565216
110942310870,0.46153846153846156,0.5384615384615384
110942310879,0.9565217391304348,0.043478260869565216
110942310974,0.8095238095238095,0.19047619047619047
110942317675,0.8518518518518519,0.14814814814814814
110942371075,1.0,0.0
110942371670,0.8518518518518519,0.14814814814814814
110942371876,0.8518518518518519,0.14814814814814814
110942372075,0.9259259259259259,0.07407407407407407
110942372470,0.92,0.08
110942372476,0.9565217391304348,0.043478260869565216
110942372777,0.8148148148148148,0.18518518518518517
110942417170,0.9629629629629629,0.037037037037037035
110942417271,0.8518518518518519,0.14814814814814814
110942417370,0.8518518518518519,0.14814814814814814
110942417572,0.9565217391304348,0.043478260869565216
110942417679,0.5652173913043478,0.43478260869565216
110942417778,1.0,0.0
110942471076,0.8518518518518519,0.14814814814814814
110942471271,0.8518518518518519,0.14814814814814814
110942471278,0.9565217391304348,0.043478260869565216
110942471376,0.8518518518518519,0.14814814814814814
110942471476,0.9047619047619048,0.09523809523809523
110942471775,0.8148148148148148,0.18518518518518517
110942471779,0.8518518518518519,0.14814814814814814
110942472171,0.9565217391304348,0.043478260869565216
110942472273,0.9047619047619048,0.09523809523809523
110942472276,0.9565217391304348,0.043478260869565216
110942472370,0.8148148148148148,0.18518518518518517
110942472376,0.75,0.25
110942472577,1.0,0.0
110942472675,0.88,0.12
110942472972,0.8518518518518519,0.14814814814814814
110942472974,0.9583333333333334,0.041666666666666664
110942472979,0.8518518518518519,0.14814814814814814
110942510873,0.8148148148148148,0.18518518518518517
110942510977,0.92,0.08
110942517076,0.9565217391304348,0.043478260869565216
110942517277,0.8518518518518519,0.14814814814814814
110942517474,1.0,0.0
110942517476,0.8518518518518519,0.14814814814814814
110942517673,0.8636363636363636,0.13636363636363635
110942517674,0.9047619047619048,0.09523809523809523
110942517770,0.8518518518518519,0.14814814814814814
110942517972,0.9565217391304348,0.043478260869565216
110942571077,0.8461538461538461,0.15384615384615385
110942571078,0.7692307692307693,0.23076923076923078
110942571275,0.8518518518518519,0.14814814814814814
110942571670,0.9565217391304348,0.043478260869565216
110942571679,0.8518518518518519,0.14814814814814814
110942571878,0.5652173913043478,0.43478260869565216
110942571879,0.9615384615384616,0.038461538461538464
110942572074,0.8518518518518519,0.14814814814814814
110942572373,0.7777777777777778,0.2222222222222222
110942572574,0.9615384615384616,0.038461538461538464
110942572772,0.9565217391304348,0.043478260869565216
110942572871,0.9047619047619048,0.09523809523809523
110942610574,0.8518518518518519,0.14814814814814814
110942610875,0.92,0.08
110942610877,0.8148148148148148,0.18518518518518517
110942617078,0.8518518518518519,0.14814814814814814
110942617176,0.8518518518518519,0.14814814814814814
110942617472,0.8518518518518519,0.14814814814814814
110942617477,0.9565217391304348,0.043478260869565216
110942617777,1.0,0.0
110942617874,0.9565217391304348,0.043478260869565216
110942671173,0.5652173913043478,0.43478260869565216
110942671279,0.9259259259259259,0.07407407407407407
110942671376,0.8148148148148148,0.18518518518518517
110942671477,0.88,0.12
110942671578,0.8148148148148148,0.18518518518518517
110942671775,0.8518518518518519,0.14814814814814814
110942671776,0.5652173913043478,0.43478260869565216
110942671874,0.8148148148148148,0.18518518518518517
110942672073,0.875,0.125
110942672172,0.46153846153846156,0.5384615384615384
110942672176,0.7777777777777778,0.2222222222222222
110942672271,0.8148148148148148,0.18518518518518517
110942672773,0.875,0.125
110942674074,0.9565217391304348,0.043478260869565216
110942710577,0.8636363636363636,0.13636363636363635
110942710876,0.9565217391304348,0.043478260869565216
110942717070,0.9565217391304348,0.043478260869565216
110942717276,0.8518518518518519,0.14814814814814814
110942717479,0.8518518518518519,0.14814814814814814
110942717570,0.8518518518518519,0.14814814814814814
110942717574,0.0,1.0
110942717771,0.8148148148148148,0.18518518518518517
110942717776,0.9565217391304348,0.043478260869565216
110942717973,0.9047619047619048,0.09523809523809523
110942771275,0.8518518518518519,0.14814814814814814
110942771278,0.0,1.0
110942771376,0.9047619047619048,0.09523809523809523
110942772378,0.8518518518518519,0.14814814814814814
110942772570,0.8518518518518519,0.14814814814814814
110942772977,1.0,0.0
110942810875,0.9565217391304348,0.043478260869565216
110942810977,0.8518518518518519,0.14814814814814814
110942817173,0.8518518518518519,0.14814814814814814
110942817271,0.8518518518518519,0.14814814814814814
110942817279,0.8518518518518519,0.14814814814814814
110942871078,0.8518518518518519,0.14814814814814814
110942871175,0.9047619047619048,0.09523809523809523
110942871270,0.5652173913043478,0.43478260869565216
110942871577,0.9565217391304348,0.043478260869565216
110942871776,0.8148148148148148,0.18518518518518517
110942871778,0.8518518518518519,0.14814814814814814
110942871971,0.8518518518518519,0.14814814814814814
110942872073,0.9047619047619048,0.09523809523809523
110942872175,0.8888888888888888,0.1111111111111111
110942872474,0.9047619047619048,0.09523809523809523
110942872578,0.8148148148148148,0.18518518518518517
110942874177,0.9047619047619048,0.09523809523809523
110942874376,0.8518518518518519,0.14814814814814814
110942874471,0.8518518518518519,0.14814814814814814
110942874672,0.8148148148148148,0.18518518518518517
110942917274,0.76,0.24
110942917370,0.88,0.12
110942917373,1.0,0.0
110942917477,0.8518518518518519,0.14814814814814814
110942917671,0.8518518518518519,0.14814814814814814
110942917673,0.8518518518518519,0.14814814814814814
110942971076,0.0,1.0
110942971078,0.9166666666666666,0.08333333333333333
110942971273,0.8518518518518519,0.14814814814814814
110942971375,0.9166666666666666,0.08333333333333333
110942971377,0.8518518518518519,0.14814814814814814
110942971674,0.6956521739130435,0.30434782608695654
110942971678,0.9565217391304348,0.043478260869565216
110942971770,1.0,0.0
110942972173,1.0,0.0
110942972574,0.92,0.08
110942972672,0.8518518518518519,0.14814814814814814
110942972674,0.8518518518518519,0.14814814814814814
110942972975,0.7777777777777778,0.2222222222222222
110943010873,0.8636363636363636,0.13636363636363635
110943010875,0.8518518518518519,0.14814814814814814
110943017174,1.0,0.0
110943017278,0.88,0.12
110943017572,0.8518518518518519,0.14814814814814814
110943017575,0.875,0.125
110943017671,0.8518518518518519,0.14814814814814814
110943017771,0.8518518518518519,0.14814814814814814
110943017774,0.7692307692307693,0.23076923076923078
110943017972,0.8518518518518519,0.14814814814814814
110943071075,0.8148148148148148,0.18518518518518517
110943071077,0.0,1.0
110943071271,0.8518518518518519,0.14814814814814814
110943071379,0.9047619047619048,0.09523809523809523
110943072576,0.8518518518518519,0.14814814814814814
110943072978,0.9259259259259259,0.07407407407407407
110943110879,0.875,0.125
110943117077,0.9565217391304348,0.043478260869565216
110943117078,0.8518518518518519,0.14814814814814814
110943117176,0.0,1.0
110943117177,0.8518518518518519,0.14814814814814814
110943117279,0.8148148148148148,0.18518518518518517
110943117371,0.8518518518518519,0.14814814814814814
110943117376,0.9259259259259259,0.07407407407407407
110943117478,0.8518518518518519,0.14814814814814814
110943171472,0.8518518518518519,0.14814814814814814
110943172077,0.8518518518518519,0.14814814814814814
110943172179,0.46153846153846156,0.5384615384615384
110943172272,1.0,0.0
110943172477,0.8518518518518519,0.14814814814814814
110943172478,0.8666666666666667,0.13333333333333333
110943172479,0.8518518518518519,0.14814814814814814
110943172574,0.8518518518518519,0.14814814814814814
110943172578,0.8518518518518519,0.14814814814814814
110943172778,0.8518518518518519,0.14814814814814814
110943210572,0.8518518518518519,0.14814814814814814
110943210579,0.8518518518518519,0.14814814814814814
110943210872,0.8518518518518519,0.14814814814814814
110943210878,0.9615384615384616,0.038461538461538464
110943210879,0.92,0.08
110943210978,0.8518518518518519,0.14814814814814814
110943217173,0.8518518518518519,0.14814814814814814
110943217673,0.8518518518518519,0.14814814814814814
110943272170,0.8148148148148148,0.18518518518518517
110943272670,0.88,0.12
110943272677,0.8260869565217391,0.17391304347826086
110943272772,0.76,0.24
110943272777,0.8518518518518519,0.14814814814814814
110943272871,0.9047619047619048,0.09523809523809523
110943272970,0.8518518518518519,0.14814814814814814
110943310576,0.5652173913043478,0.43478260869565216
110943310875,0.9565217391304348,0.043478260869565216
110943317179,0.8518518518518519,0.14814814814814814
110943317370,0.8518518518518519,0.14814814814814814
110943317372,0.8518518518518519,0.14814814814814814
110943317479,0.8518518518518519,0.14814814814814814
110943317771,0.88,0.12
110943317779,0.8148148148148148,0.18518518518518517
110943371271,0.88,0.12
110943371274,0.8518518518518519,0.14814814814814814
110943371275,0.8518518518518519,0.14814814814814814
110943371376,0.8518518518518519,0.14814814814814814
110943371470,0.8148148148148148,0.18518518518518517
110943371673,0.9259259259259259,0.07407407407407407
110943371776,0.8518518518518519,0.14814814814814814
110943371779,0.8636363636363636,0.13636363636363635
110943371873,0.8518518518518519,0.14814814814814814
110943371876,0.8518518518518519,0.14814814814814814
110943372074,0.8518518518518519,0.14814814814814814
110943372174,0.9583333333333334,0.041666666666666664
110943372373,0.8518518518518519,0.14814814814814814
110943372478,0.8518518518518519,0.14814814814814814
110943410871,0.8518518518518519,0.14814814814814814
110943410879,0.8518518518518519,0.14814814814814814
110943410971,0.9565217391304348,0.043478260869565216
110943410976,0.8518518518518519,0.14814814814814814
110943410977,0.9259259259259259,0.07407407407407407
110943417274,0.8518518518518519,0.14814814814814814
110943417370,0.8518518518518519,0.14814814814814814
110943417572,0.8518518518518519,0.14814814814814814
110943417775,0.8518518518518519,0.14814814814814814
110943471078,0.8518518518518519,0.14814814814814814
110943471179,0.0,1.0
110943471377,0.88,0.12
110943471771,1.0,0.0
110943471772,0.76,0.24
110943471775,0.8518518518518519,0.14814814814814814
110943471874,0.8148148148148148,0.18518518518518517
110943472271,0.8518518518518519,0.14814814814814814
110943472371,0.8518518518518519,0.14814814814814814
110943472476,0.9565217391304348,0.043478260869565216
110943472675,0.8518518518518519,0.14814814814814814
110943472677,0.875,0.125
110943472874,0.8518518518518519,0.14814814814814814
110943472975,0.8518518518518519,0.14814814814814814
110943510575,0.9565217391304348,0.043478260869565216
110943510577,0.8518518518518519,0.14814814814814814
110943517075,0.8518518518518519,0.14814814814814814
110943517076,0.8518518518518519,0.14814814814814814
110943517079,0.8518518518518519,0.14814814814814814
110943517174,0.9583333333333334,0.041666666666666664
110943517175,0.8518518518518519,0.14814814814814814
110943517179,0.8518518518518519,0.14814814814814814
110943517677,0.8518518518518519,0.14814814814814814
110943571072,0.8518518518518519,0.14814814814814814
110943571073,0.8260869565217391,0.17391304347826086
110943571372,0.8636363636363636,0.13636363636363635
110943571477,0.7777777777777778,0.2222222222222222
110943571679,0.8518518518518519,0.14814814814814814
110943572177,0.8518518518518519,0.14814814814814814
110943572376,0.0,1.0
110943572570,0.8518518518518519,0.14814814814814814
110943572576,1.0,0.0
110943572879,0.9565217391304348,0.043478260869565216
110943572978,0.8518518518518519,0.14814814814814814
110943610578,0.8518518518518519,0.14814814814814814
110943610870,0.88,0.12
110943610871,0.8518518518518519,0.14814814814814814
110943617077,1.0,0.0
110943617175,0.92,0.08
110943617279,0.8518518518518519,0.14814814814814814
110943617371,1.0,0.0
110943617372,0.8518518518518519,0.14814814814814814
110943617475,0.8518518518518519,0.14814814814814814
110943617772,0.9565217391304348,0.043478260869565216
110943617975,0.0,1.0
110943671473,0.8518518518518519,0.14814814814814814
110943671671,0.88,0.12
110943671679,0.76,0.24
110943672670,0.8461538461538461,0.15384615384615385
110943672874,0.8,0.2
110943672877,0.8518518518518519,0.14814814814814814
110943710579,0.88,0.12
110943710871,0.8518518518518519,0.14814814814814814
110943710874,0.8518518518518519,0.14814814814814814
110943717174,0.8148148148148148,0.18518518518518517
110943717379,0.8095238095238095,0.19047619047619047
110943717671,0.875,0.125
110943772177,0.8518518518518519,0.14814814814814814
110943772178,0.8518518518518519,0.14814814814814814
110943772776,0.92,0.08
110943772777,0.8148148148148148,0.18518518518518517
110943772875,0.9565217391304348,0.043478260869565216
110943772979,0.8518518518518519,0.14814814814814814
110943810571,0.8461538461538461,0.15384615384615385
110943810574,0.9259259259259259,0.07407407407407407
110943810875,0.9166666666666666,0.08333333333333333
110943817476,1.0,0.0
110943817776,0.9565217391304348,0.043478260869565216
110943817974,0.8518518518518519,0.14814814814814814
110943871073,0.8518518518518519,0.14814814814814814
110943871076,0.8518518518518519,0.14814814814814814
110943871275,0.92,0.08
110943871277,0.8518518518518519,0.14814814814814814
110943871370,0.8518518518518519,0.14814814814814814
110943871474,0.92,0.08
110943871477,0.8518518518518519,0.14814814814814814
110943872571,0.24,0.76
110943872579,0.8518518518518519,0.14814814814814814
110943872874,0.8518518518518519,0.14814814814814814
110943910573,0.8148148148148148,0.18518518518518517
110943910575,0.9259259259259259,0.07407407407407407
110943910576,0.8518518518518519,0.14814814814814814
110943910970,0.8518518518518519,0.14814814814814814
110943910977,0.8518518518518519,0.14814814814814814
110943917076,0.8518518518518519,0.14814814814814814
110943917078,0.8518518518518519,0.14814814814814814
110943917172,0.8518518518518519,0.14814814814814814
110943917273,0.9047619047619048,0.09523809523809523
110943917374,0.9259259259259259,0.07407407407407407
110943917375,0.8518518518518519,0.14814814814814814
110943917377,0.8518518518518519,0.14814814814814814
110943917572,0.5769230769230769,0.4230769230769231
110943917576,0.8518518518518519,0.14814814814814814
110943917670,0.8518518518518519,0.14814814814814814
110943917779,0.8518518518518519,0.14814814814814814
110943917871,0.8518518518518519,0.14814814814814814
110943917970,0.9565217391304348,0.043478260869565216
110943917977,0.92,0.08
110943971076,0.8518518518518519,0.14814814814814814
110943971174,0.8518518518518519,0.14814814814814814
110943971270,0.9565217391304348,0.043478260869565216
110943971478,0.8518518518518519,0.14814814814814814
110943971577,0.8518518518518519,0.14814814814814814
110943971777,0.8518518518518519,0.14814814814814814
110943971973,0.8518518518518519,0.14814814814814814
110943972170,0.8518518518518519,0.14814814814814814
110943972172,0.9565217391304348,0.043478260869565216
110943972176,1.0,0.0
110943972271,0.8518518518518519,0.14814814814814814
110943972778,0.76,0.24
110943974374,0.9565217391304348,0.043478260869565216
110943974376,0.9565217391304348,0.043478260869565216
110944010875,0.7777777777777778,0.2222222222222222
110944017172,0.9166666666666666,0.08333333333333333
110944017771,0.875,0.125
110944071072,0.46153846153846156,0.5384615384615384
110944071073,0.0,1.0
110944071078,0.7777777777777778,0.2222222222222222
110944071375,0.7777777777777778,0.2222222222222222
110944072371,0.875,0.125
110944072373,0.9565217391304348,0.043478260869565216
110944072878,1.0,0.0
110944110575,0.875,0.125
110944110577,0.9259259259259259,0.07407407407407407
110944110873,0.9615384615384616,0.038461538461538464
110944110977,0.46153846153846156,0.5384615384615384
110944117276,0.875,0.125
110944117375,0.46153846153846156,0.5384615384615384
110944117572,0.46153846153846156,0.5384615384615384
110944117670,0.9259259259259259,0.07407407407407407
110944117674,0.46153846153846156,0.5384615384615384
110944117771,1.0,0.0
110944117772,0.9259259259259259,0.07407407407407407
110944117774,1.0,0.0
110944210579,0.9259259259259259,0.07407407407407407
110944217377,0.8,0.2
110944217470,0.8148148148148148,0.18518518518518517
110944217475,0.8260869565217391,0.17391304347826086
110944217977,0.8148148148148148,0.18518518518518517
110944272171,0.8,0.2
110944272172,0.46153846153846156,0.5384615384615384
110944272174,0.9259259259259259,0.07407407407407407
110944272372,1.0,0.0
110944317573,0.8,0.2
110944317778,0.8148148148148148,0.18518518518518517
110944372077,0.9259259259259259,0.07407407407407407
110944372674,0.9565217391304348,0.043478260869565216
110944410874,0.08695652173913043,0.9130434782608695
110944417470,0.9565217391304348,0.043478260869565216
110944417570,0.8,0.2
110944417575,0.7391304347826086,0.2608695652173913
110944417670,0.875,0.125
110944417771,0.8518518518518519,0.14814814814814814
110944417873,0.8636363636363636,0.13636363636363635
110944417876,0.0,1.0
110944472174,0.7692307692307693,0.23076923076923078
110944472178,0.5652173913043478,0.43478260869565216
110944472376,0.9565217391304348,0.043478260869565216
110944510576,0.8148148148148148,0.18518518518518517
110944510878,0.8518518518518519,0.14814814814814814
110944517074,0.9259259259259259,0.07407407407407407
110944517075,0.8148148148148148,0.18518518518518517
110944517174,0.875,0.125
110944517175,0.7692307692307693,0.23076923076923078
110944517472,0.7857142857142857,0.21428571428571427
110944517671,0.8,0.2
110944517676,0.19047619047619047,0.8095238095238095
110944517771,0.8148148148148148,0.18518518518518517
110944517774,0.875,0.125
110944517875,0.8636363636363636,0.13636363636363635
110944517977,0.9565217391304348,0.043478260869565216
110944572278,0.9565217391304348,0.043478260869565216
110944572377,0.9629629629629629,0.037037037037037035
110944572379,0.8518518518518519,0.14814814814814814
110944572777,0.8518518518518519,0.14814814814814814
110944572779,0.9259259259259259,0.07407407407407407
110944572978,0.9166666666666666,0.08333333333333333
110944610871,0.9166666666666666,0.08333333333333333
110944617074,0.7857142857142857,0.21428571428571427
110944617173,0.8148148148148148,0.18518518518518517
110944617371,0.7692307692307693,0.23076923076923078
110944672075,0.76,0.24
110944672171,0.7857142857142857,0.21428571428571427
110944672172,0.76,0.24
110944672479,0.3076923076923077,0.6923076923076923
110944672678,0.8260869565217391,0.17391304347826086
110944710577,0.875,0.125
110944717172,0.8,0.2
110944717272,1.0,0.0
110944717373,0.46153846153846156,0.5384615384615384
110944717474,1.0,0.0
110944717478,0.8518518518518519,0.14814814814814814
110944717974,0.6923076923076923,0.3076923076923077
110944717979,0.875,0.125
110944772376,0.9285714285714286,0.07142857142857142
110944772672,0.7777777777777778,0.2222222222222222
110944772679,0.8,0.2
110944810875,0.9166666666666666,0.08333333333333333
110944810977,0.8148148148148148,0.18518518518518517
110944817474,0.92,0.08
110944817478,0.9259259259259259,0.07407407407407407
110944817776,0.8148148148148148,0.18518518518518517
110944817970,0.8636363636363636,0.13636363636363635
110944817973,0.9259259259259259,0.07407407407407407
110944872070,0.875,0.125
110944872171,0.8260869565217391,0.17391304347826086
110944872174,0.9090909090909091,0.09090909090909091
110944872770,1.0,0.0
110944910571,0.45,0.55
110944910572,0.16,0.84
110944910972,0.9259259259259259,0.07407407407407407
110944917375,0.9583333333333334,0.041666666666666664
110944917572,0.8148148148148148,0.18518518518518517
110944972575,0.9259259259259259,0.07407407407407407
110944972776,0.8148148148148148,0.18518518518518517
110944972974,0.9259259259259259,0.07407407407407407
110944972975,0.8260869565217391,0.17391304347826086
110944972979,1.0,0.0
110945010572,0.9259259259259259,0.07407407407407407
110945010872,0.875,0.125
110945017076,0.9259259259259259,0.07407407407407407
110945017375,1.0,0.0
110945017470,0.9166666666666666,0.08333333333333333
110945017871,0.875,0.125
110945017875,0.8,0.2
110945071372,1.0,0.0
110945071474,0.8148148148148148,0.18518518518518517
110945071676,0.8,0.2
110945071678,0.9583333333333334,0.041666666666666664
110945071872,0.9259259259259259,0.07407407407407407
110945072176,0.0,1.0
110945072574,0.92,0.08
110945072874,0.875,0.125
110945072970,0.6521739130434783,0.34782608695652173
110945072978,0.96,0.04
110945117571,0.8,0.2
110945117875,0.08695652173913043,0.9130434782608695
110945117976,0.9259259259259259,0.07407407407407407
110945171177,0.8148148148148148,0.18518518518518517
110945171279,0.46153846153846156,0.5384615384615384
110945171676,0.46153846153846156,0.5384615384615384
110945171879,0.8148148148148148,0.18518518518518517
110945172070,0.8518518518518519,0.14814814814814814
110945172377,0.9259259259259259,0.07407407407407407
110945172476,0.8,0.2
110945172678,0.875,0.125
110945174372,0.8,0.2
110945210573,0.8260869565217391,0.17391304347826086
110945210871,0.875,0.125
110945217073,0.8148148148148148,0.18518518518518517
110945217079,0.875,0.125
110945217178,0.92,0.08
110945217274,1.0,0.0
110945217278,0.8148148148148148,0.18518518518518517
110945217470,0.46153846153846156,0.5384615384615384
110945217473,0.8518518518518519,0.14814814814814814
110945217579,0.8695652173913043,0.13043478260869565
110945217872,0.8,0.2
110945217876,0.9259259259259259,0.07407407407407407
110945217971,0.7777777777777778,0.2222222222222222
110945271277,0.7391304347826086,0.2608695652173913
110945271372,0.88,0.12
110945271377,0.9166666666666666,0.08333333333333333
110945271677,0.8148148148148148,0.18518518518518517
110945272273,0.96,0.04
110945272276,0.0,1.0
