userid,Type1_last1_day,Type2_last1_day,Type3_last1_day,Type4_last1_day,Type5_last1_day,Type6_last1_day,Type7_last1_day,Type8_last1_day,Type9_last1_day
110706533068,1,0,0,0,2,2,0,0,0
110706633763,1,0,0,0,3,2,1,0,0
110706635163,3,0,0,0,3,3,2,0,0
110706635564,2,0,1,0,2,1,0,0,0
110706635666,2,0,0,0,3,3,0,0,0
110706635967,0,0,0,0,0,0,1,0,0
110706733066,0,0,0,0,13,0,0,0,0
110706733762,1,4,4,7,12,0,1,0,0
110706735260,1,0,0,0,0,0,0,0,0
110706735460,1,0,0,0,0,0,0,0,0
110706735968,3,0,0,0,1,1,0,0,0
110706833062,5,0,0,0,4,2,1,0,0
110706835260,11,2,0,4,15,9,6,0,0
110706835464,1,0,0,0,0,0,0,0,0
110706835469,1,0,0,0,1,1,0,0,0
110706835965,1,0,0,0,5,4,0,0,0
110707018160,1,0,0,0,1,1,1,0,0
110707018262,1,0,0,0,1,2,0,0,0
110707033867,0,0,0,0,4,0,0,0,0
110707035269,1,2,0,0,10,6,5,0,0
110707035866,1,0,0,0,2,2,0,0,0
110707035963,1,0,0,0,0,0,0,0,0
110707133065,2,0,0,0,0,0,0,0,0
110707135166,1,0,0,0,1,1,0,0,0
110707135761,1,0,0,0,2,0,0,0,0
110707135967,0,0,0,0,1,0,0,0,0
110707135969,1,0,0,0,1,1,1,0,0
110707235168,1,0,0,0,0,0,0,0,0
110707235267,1,0,0,0,0,0,0,0,0
110707235361,1,0,0,0,1,1,0,0,0
110707318267,2,0,0,0,4,1,0,0,0
110707318460,1,0,0,0,2,0,0,0,0
110707335065,1,0,0,0,1,1,0,0,0
110707335463,1,0,0,0,3,2,0,0,0
110707418260,1,0,0,0,1,1,0,0,0
110707418266,1,0,0,1,4,4,2,0,0
110707433066,1,0,0,0,3,1,1,0,0
110707433863,1,0,0,0,0,0,0,0,0
110707435062,1,0,0,0,0,0,0,0,0
110707435565,2,1,0,0,6,3,3,0,0
110707435764,3,0,0,0,7,3,0,0,0
110707435966,1,1,0,0,1,2,1,0,0
110707633864,1,0,0,0,3,1,0,0,0
110707635763,1,0,0,0,0,0,0,0,0
110707718262,2,0,0,0,2,2,0,0,0
110707733866,1,5,23,1,8,4,1,0,0
110707735162,2,0,0,0,2,2,1,0,0
110707735168,1,0,0,0,0,0,0,0,0
110707735468,1,0,0,0,1,1,0,0,0
110707735764,1,0,0,0,0,0,0,0,0
110707735765,1,0,0,0,1,0,0,0,0
110707735860,2,0,0,0,0,0,0,0,0
110707735865,1,0,0,0,1,1,0,0,0
110707833860,1,0,0,0,0,0,0,0,0
110707835262,1,0,0,0,0,0,0,0,0
110707835560,2,0,0,0,2,1,0,0,0
110707933765,0,0,0,0,3,2,2,0,0
110707935066,1,0,0,0,0,0,0,0,0
110707935965,1,0,1,0,1,0,0,0,0
110708033769,3,0,2,0,7,3,0,0,0
110708035268,2,0,0,0,10,3,0,0,0
110708133760,1,0,0,0,1,0,0,0,0
110708133767,1,0,0,0,1,1,1,0,0
110708133864,1,0,0,0,0,0,0,0,0
110708135168,1,0,0,0,2,1,1,0,0
110708135565,1,0,0,0,0,0,0,0,0
110708235066,1,0,0,0,5,1,0,0,0
110708235161,1,0,0,0,2,0,0,0,0
110708235360,1,7,4,5,6,2,0,0,0
110708235367,1,0,1,0,0,0,0,0,0
110708235569,1,0,0,0,4,3,3,0,0
110708235660,1,0,0,0,1,1,0,0,0
110708235665,1,0,0,0,0,0,0,0,0
110708335067,1,0,0,0,2,1,0,0,0
110708435162,1,0,0,0,0,0,0,0,0
110708435165,1,0,0,0,1,1,0,0,0
110708435862,1,0,0,0,2,0,0,0,0
110708435868,1,0,0,0,0,0,0,0,0
110708435869,1,3,0,2,7,4,0,0,0
110708518262,2,0,0,0,5,3,0,0,0
110708533861,1,0,0,0,1,1,0,0,0
110708535464,3,0,0,0,8,4,0,0,0
110708535665,0,0,0,0,0,0,1,0,0
110708535760,1,0,0,0,0,0,0,0,0
110708535960,0,0,0,0,2,4,1,0,0
110708633863,2,1,0,0,6,3,3,0,0
110708635467,1,0,1,0,0,0,0,0,0
110708635469,1,0,0,0,1,0,0,0,0
110708733762,1,0,0,0,0,0,0,0,0
110708733863,1,0,0,0,1,2,0,0,0
110708735162,1,0,0,0,1,2,0,0,0
110708735262,2,0,0,0,18,8,0,0,0
110708735768,1,1,0,0,1,1,0,0,0
110708818260,1,0,0,0,0,0,0,0,0
110708835569,1,0,0,0,3,2,0,0,0
110708835862,2,1,0,1,3,1,0,0,0
110708835867,4,0,0,0,0,0,0,0,0
110708933863,1,0,0,0,1,2,1,0,0
110708935161,1,0,0,0,0,0,0,0,0
110709033067,1,0,4,0,1,1,0,0,0
110709033764,1,0,0,0,0,0,0,0,0
110709033864,1,0,0,0,0,0,0,0,0
110709135163,2,0,0,0,1,0,0,0,0
110709135168,0,0,8,4,1,1,1,0,0
110709135266,1,0,0,0,1,1,1,0,0
110709135868,1,0,1,0,0,0,0,0,0
110709135964,2,0,0,0,1,1,1,0,0
110709233768,0,0,0,0,1,1,0,0,0
110709235363,0,0,0,0,0,0,1,0,0
110709235369,1,0,0,0,1,1,0,0,0
110709333062,1,0,0,0,5,3,0,0,0
110709333762,1,0,0,0,1,1,0,0,0
110709335963,1,0,0,0,3,0,0,0,0
110709433860,2,0,0,0,4,23,2,0,0
110709435069,0,0,0,0,1,1,0,0,0
110709435265,1,0,0,0,2,1,0,0,0
110709435267,1,0,0,0,0,0,0,0,0
110709435569,1,0,0,0,3,3,2,0,0
110709435863,1,0,0,0,1,1,0,0,0
110709533066,1,0,0,0,1,1,0,0,0
110709533765,1,0,0,0,1,1,0,0,0
110709533865,1,0,0,0,6,3,0,0,0
110709535260,2,0,0,0,0,0,0,0,0
110709535563,1,0,0,0,1,1,1,0,0
110709635167,1,1,0,0,0,0,0,0,0
110709635565,1,0,0,0,0,0,0,0,0
110709635660,2,0,0,0,2,3,0,0,0
110709735261,2,1,0,2,1,0,0,0,0
110709735263,0,0,0,0,6,0,0,0,0
110709735461,1,0,0,0,4,2,0,0,0
110709835163,0,0,0,0,0,0,1,0,0
110709835263,1,0,3,0,0,0,0,0,0
110709935163,1,0,0,0,2,1,1,0,0
110709935868,1,0,0,0,0,0,0,0,0
110720035965,4,0,0,0,9,2,0,0,0
110720035968,2,0,0,0,0,0,0,0,0
110720235461,1,0,0,0,4,3,0,0,0
110720333062,1,0,0,0,1,1,0,0,0
110720333066,1,0,0,0,0,0,0,0,0
110720333862,2,0,0,0,1,1,0,0,0
110720335165,1,4,0,0,4,1,1,0,0
110720335565,1,0,0,0,3,2,0,0,0
110720433765,2,0,0,0,0,0,0,0,0
110720435266,2,1,1,0,1,1,0,0,0
110720533062,0,2,0,0,2,0,0,0,0
110720533766,0,0,0,0,1,0,0,0,0
110720633869,1,0,0,0,6,3,1,0,0
110720635162,1,0,0,0,1,2,1,0,0
110720635366,0,0,0,0,1,0,0,0,0
110720635964,1,0,0,0,2,1,0,0,0
110720735168,0,0,0,0,2,0,0,0,0
110720833062,2,0,0,0,0,0,0,0,0
110720833864,1,0,0,0,0,0,0,0,0
110720835164,2,0,0,0,2,1,1,0,0
110721033065,1,0,0,0,0,0,0,0,0
110721033763,1,0,0,0,1,0,0,0,0
110721033866,1,8,0,0,8,5,3,0,0
110721035162,1,2,0,0,5,0,0,0,0
110721133760,2,0,0,0,2,2,1,0,0
110721133761,1,0,0,0,1,2,1,0,0
110721333867,1,0,0,0,2,1,0,0,0
110721435169,1,0,0,0,2,1,0,0,0
110721533061,3,0,0,0,4,3,0,0,0
110721735168,1,0,0,0,2,0,0,0,0
110721833762,2,0,0,0,12,10,0,0,0
110721933062,1,0,0,0,6,4,0,0,0
110721933765,1,0,0,0,4,4,0,0,0
110721933866,0,0,0,0,0,1,0,0,0
110722014163,1,0,0,0,0,0,0,0,0
110722014169,1,0,0,0,0,0,0,0,0
110722014961,0,0,0,0,1,2,0,0,0
110722014967,4,0,0,0,2,0,0,0,0
110722018060,1,0,0,0,0,0,0,0,0
110722018162,1,0,0,0,1,2,1,0,0
110722018260,0,0,0,0,1,1,1,0,0
110722018263,1,1,0,0,2,1,0,0,0
110722018264,1,0,0,0,4,0,0,0,0
110722018266,1,0,0,0,6,3,1,0,0
110722018361,0,0,0,0,7,2,0,0,0
110722018363,1,0,0,0,0,0,0,0,0
110722018469,1,0,1,0,0,0,0,0,0
110722018560,1,0,0,0,1,1,0,0,0
110722018567,4,0,0,0,11,7,0,0,0
110722018663,2,0,0,0,0,0,0,0,0
110722018669,0,0,3,0,2,3,0,0,0
110722018760,1,0,0,0,1,0,0,0,0
110722018761,0,0,0,0,4,6,1,0,0
110722018864,1,0,0,0,2,1,0,0,0
110722018867,0,0,0,0,0,0,1,0,0
110722033062,2,0,0,0,2,0,0,0,0
110722033867,0,0,0,0,2,2,0,0,0
110722035064,1,0,0,0,1,0,0,0,0
110722035361,0,0,0,0,0,1,1,0,0
110722035365,1,3,3,8,5,1,0,0,0
110722035466,1,0,0,0,0,0,0,0,0
110722035468,1,0,0,0,1,0,0,0,0
110722035668,1,0,0,0,2,1,1,0,0
110722035760,3,0,0,0,19,7,0,0,0
110722035765,1,0,0,0,2,1,0,0,0
110722133762,1,0,0,0,1,2,0,0,0
110722135962,1,0,0,0,0,0,0,0,0
110722135965,2,0,0,0,3,3,0,0,0
110722135966,1,0,0,0,1,2,0,0,0
110722218069,0,0,0,0,1,0,0,0,0
110722218665,0,0,0,0,2,2,1,0,0
110722233068,1,0,0,0,0,0,0,0,0
110722233862,1,0,0,0,2,0,0,0,0
110722235266,1,0,0,0,0,0,0,0,0
110722235360,1,0,6,0,2,2,2,0,0
110722235362,2,0,0,0,4,4,0,0,0
110722235364,1,0,0,0,5,2,2,0,0
110722235369,1,0,0,0,0,0,0,0,0
110722235465,1,0,0,0,2,1,0,0,0
110722235562,2,0,0,0,4,2,1,0,0
110722235666,1,0,0,0,1,1,0,0,0
110722235767,1,0,0,0,4,2,0,0,0
110722235768,1,0,0,0,2,1,0,0,0
110722235961,2,0,0,0,2,2,1,0,0
110722333065,1,0,0,0,3,1,0,0,0
110722335368,2,0,0,0,4,2,1,3,0
110722335968,1,0,0,0,2,0,0,0,0
110722433068,1,0,0,0,4,0,0,0,0
110722433765,1,0,0,0,1,2,0,0,0
110722433766,1,0,0,0,0,0,0,0,0
110722433767,0,0,0,0,0,1,0,0,0
110722435163,1,0,0,0,1,1,0,0,0
110722435267,1,0,0,0,3,1,0,0,0
110722435363,2,1,0,0,1,1,0,0,0
110722533860,1,0,0,0,0,0,0,0,0
110722533865,0,0,0,0,0,1,0,0,0
110722535260,1,0,0,0,1,1,0,0,0
110722535269,1,0,0,0,0,0,0,0,0
110722535365,1,0,0,0,0,0,0,0,0
110722535666,1,0,0,0,0,0,0,0,0
110722535860,1,0,0,0,6,2,0,1,1
110722535866,1,0,0,0,0,0,0,0,0
110722633061,1,0,0,0,1,0,0,0,0
110722633764,2,0,0,0,1,1,0,0,0
110722635960,3,0,0,0,0,0,0,0,0
110722635961,1,0,0,0,0,0,0,0,0
110722635963,1,0,0,0,3,3,0,1,1
110722635965,1,0,0,0,0,0,0,0,0
110722635967,1,0,0,0,1,0,0,0,0
110722733065,1,0,0,0,2,9,1,0,0
110722733868,1,0,0,0,2,2,0,0,0
110722835267,1,0,0,0,2,2,0,0,0
110722933760,1,0,0,0,0,0,0,0,0
110722933864,1,0,0,0,3,0,0,0,0
110723033768,1,0,0,0,1,1,0,0,0
110723033867,0,0,0,0,1,1,0,0,0
110723133061,1,0,0,0,1,2,1,0,0
110723133768,1,0,0,0,1,1,0,0,0
110723233767,1,0,0,2,1,0,1,0,0
110723235166,1,0,0,0,2,1,0,0,0
110723235262,1,0,0,0,0,0,0,0,0
110723235269,3,0,0,0,1,1,0,0,0
110723533869,1,0,0,0,1,1,0,0,0
110723635162,1,0,0,0,1,1,0,0,0
110723635264,1,0,0,4,2,0,1,0,0
110723833063,2,0,0,0,2,1,0,0,0
110723835462,0,0,0,0,1,1,0,0,0
110723835465,2,1,0,0,2,2,0,0,0
110723933863,2,0,0,0,7,4,0,0,0
110723935162,0,0,0,0,1,0,0,0,0
110724033067,1,0,0,0,1,1,0,0,0
110724033765,1,0,0,0,0,0,0,0,0
110724035263,1,0,0,0,0,0,0,0,0
110724233767,1,0,0,0,2,2,1,0,0
110724235263,1,0,0,0,0,0,0,0,0
110724333066,1,0,0,0,5,2,0,0,0
110724435264,1,0,0,0,2,2,0,0,0
110724533062,1,0,0,1,2,1,1,0,0
110724533066,1,0,0,0,0,0,0,0,0
110724633068,1,0,0,0,2,2,0,0,0
110724935268,1,0,0,0,8,5,0,0,0
110725033868,1,0,0,0,0,0,0,0,0
110725035268,2,1,0,0,5,1,1,0,0
110725433764,1,0,0,0,0,0,0,0,0
110725435163,2,0,0,0,9,1,0,0,0
110725435460,1,0,0,0,0,0,0,0,0
110725435964,1,1,0,0,1,0,0,0,0
110725533763,1,1,0,0,1,0,0,0,0
110725535265,1,0,0,0,1,3,0,0,0
110725535366,1,1,0,0,2,1,1,0,0
110725535463,2,0,0,0,11,1,0,0,0
110725535467,0,0,0,0,3,1,0,0,0
110725535960,1,0,0,0,1,1,0,0,0
110725535968,1,0,0,0,1,1,0,0,0
110725633760,1,0,0,0,3,1,0,0,0
110725635166,1,0,0,0,0,0,0,0,0
110725635169,1,0,0,0,0,0,0,0,0
110725635366,0,0,0,0,2,2,2,0,0
110725635369,0,0,0,0,0,0,1,0,0
110725735165,1,0,0,0,1,1,0,0,0
110725735967,3,0,0,0,2,2,2,0,0
110725833060,0,0,0,0,0,0,1,0,0
110725835267,1,0,0,0,1,2,0,0,0
110725835363,2,2,0,0,1,0,0,0,0
110725835365,1,0,0,0,2,0,0,0,0
110725835367,1,1,0,1,6,2,1,0,0
110725835967,1,3,0,0,3,2,1,0,0
110725933068,2,0,0,0,1,1,1,0,0
110725935263,2,0,0,0,5,4,0,0,0
110726033867,1,0,0,0,1,1,1,0,0
110726035165,1,0,0,0,0,0,0,0,0
110726133867,1,0,0,0,0,0,0,0,0
110726135565,0,0,0,0,0,0,0,0,1
110726135569,0,0,0,0,0,0,1,0,0
110726135960,4,0,0,0,21,4,0,0,0
110726233864,1,0,0,0,3,3,0,0,0
110726333068,1,0,0,0,14,6,5,0,0
110726333863,2,0,0,0,1,1,1,0,0
110726335262,1,0,0,0,0,0,0,0,0
110726335264,1,0,0,0,4,1,0,0,0
110726433061,1,0,0,0,7,0,0,0,0
110726433765,1,0,0,0,0,0,0,0,0
110726535165,1,0,0,0,2,2,0,0,0
110726633066,1,0,0,0,5,3,0,0,0
110726633768,1,0,0,0,0,0,0,0,0
110726635162,1,0,0,0,3,1,0,0,0
110726733767,1,0,0,0,1,1,0,0,0
110726735269,3,5,0,2,2,1,1,0,0
110726735461,1,0,0,0,0,0,0,0,0
110726735964,1,0,0,0,0,0,0,0,0
110726833060,1,0,0,0,2,2,0,0,0
110726835163,1,0,0,0,3,1,0,0,0
110726933866,0,0,0,0,1,1,0,0,0
110726935165,1,0,0,1,0,0,0,0,0
110726935960,1,0,0,0,0,0,0,0,0
110726935968,1,0,0,0,2,1,1,0,0
110727035263,1,0,0,0,0,0,0,0,0
110727233760,1,0,0,0,0,0,0,0,0
110727233863,2,0,0,0,1,2,0,0,0
110727235166,1,0,0,0,0,0,0,0,0
110727333760,1,1,0,0,2,0,0,0,0
110727333769,1,0,0,0,0,0,0,0,0
110727333864,1,2,0,0,1,1,1,0,0
110727335264,0,0,0,0,1,0,0,0,0
110727433869,1,0,0,0,0,0,0,0,0
110727435162,1,0,0,0,1,0,0,0,0
110727435261,1,3,0,1,1,0,0,0,0
110727533766,1,0,6,0,1,2,1,0,0
110727535467,1,0,0,0,1,1,0,0,0
110727635269,1,0,0,0,17,4,0,0,0
110727733860,1,0,0,0,0,0,0,0,0
110727833860,1,0,0,0,0,0,0,0,0
110727933763,1,0,0,0,1,1,1,0,0
110727935469,1,0,0,0,1,2,0,0,0
110728033061,1,0,0,0,1,2,0,0,0
110728035261,5,0,0,0,2,2,0,0,0
110728133061,2,0,0,0,2,0,1,0,0
110728135268,2,0,1,3,3,1,1,0,0
110728335169,1,0,0,0,0,0,0,0,0
110728535260,1,0,0,0,0,0,0,0,0
110728733765,0,0,0,0,1,2,0,0,0
110729035163,1,0,0,0,2,0,0,0,0
110729135261,1,0,0,0,0,0,0,0,0
110729233864,1,0,0,0,0,0,0,0,0
110729233866,0,0,0,0,0,1,0,0,0
110729335261,1,0,0,0,3,1,1,0,0
110729433060,1,0,0,0,2,2,0,0,0
110729433063,1,0,0,0,0,0,0,0,0
110729433767,1,0,0,0,3,2,0,0,0
110729435163,1,0,0,0,0,0,0,0,0
110729435168,2,0,0,0,1,1,0,0,0
110729435169,1,0,0,0,0,0,0,0,0
110729535166,1,0,0,0,1,1,1,0,0
110729633862,1,0,0,0,0,0,0,0,0
110729635166,1,0,0,0,3,0,0,0,0
110729733063,1,0,0,0,0,0,0,0,0
110729733065,1,0,0,1,1,1,1,0,0
110729933069,1,0,0,0,12,6,0,0,0
110760035265,1,0,1,0,1,1,0,0,0
110760135260,0,0,0,0,4,2,0,0,0
110760233868,1,0,0,0,2,2,0,0,0
110760335465,1,0,0,0,1,0,0,0,0
110760433061,1,0,0,0,1,2,0,0,0
110760433769,1,0,0,0,1,0,0,0,0
110760733760,0,0,0,0,1,1,1,0,0
110760735269,0,0,0,0,2,3,1,0,0
110760833060,1,0,0,0,0,0,0,0,0
110762035163,1,0,0,0,1,1,0,0,0
110762035165,1,0,0,0,1,1,0,0,0
110762035166,1,0,0,0,1,1,0,0,0
110762135262,1,0,0,0,1,0,0,0,0
110762333065,0,4,0,3,2,0,2,0,0
110762333763,1,0,0,0,3,2,1,0,0
110762433063,1,0,0,0,3,4,0,0,0
110762435265,1,0,0,0,0,0,0,0,0
110762535169,0,0,0,0,4,0,0,0,0
110762633068,3,0,0,0,0,0,0,0,0
110762633768,1,0,0,0,1,1,0,0,0
110762833062,1,0,0,0,2,1,0,0,0
110762835265,2,0,0,0,1,1,0,0,0
110762835268,1,0,0,0,2,1,0,0,0
110764433766,1,0,0,0,1,2,0,0,0
110764633864,1,1,0,0,4,2,1,0,0
110764735260,1,0,0,0,1,1,1,0,0
110764735462,1,0,0,0,1,1,0,0,0
110764933060,1,0,0,0,0,0,0,0,0
110764933761,1,0,0,0,0,0,0,0,0
110765035162,1,3,0,0,2,4,1,0,0
110765035967,0,0,0,0,1,1,0,0,0
110765135466,1,0,0,0,0,0,0,0,0
110765235166,1,0,0,0,0,0,0,0,0
110765333766,0,0,0,0,1,0,0,0,0
110765335264,0,0,0,0,5,1,0,0,0
110765435166,1,0,0,1,3,1,0,0,0
110765533062,1,0,0,0,2,3,1,0,0
110765535264,1,0,0,0,1,1,1,0,0
110765633066,1,0,0,0,0,0,0,0,0
110765633865,1,1,0,0,2,3,0,0,0
110765633867,2,0,0,0,0,0,0,0,0
110765635269,0,0,0,0,4,4,0,0,0
110765833763,1,0,0,0,1,0,0,0,0
110765933765,2,0,0,0,3,6,0,0,0
110766135260,0,0,0,0,2,0,0,0,0
110766135265,1,0,0,0,0,0,0,0,0
110766135460,1,0,0,0,1,0,0,0,0
110766135464,0,0,0,0,1,0,0,0,0
110766233062,2,2,1,1,3,1,0,0,0
110766235262,1,1,0,0,1,1,1,0,0
110766235463,3,0,0,0,4,2,2,0,0
110766333067,0,0,0,0,1,1,0,0,0
110766333069,2,0,0,0,2,3,0,0,0
110766633867,1,0,0,0,2,1,1,0,0
110766635461,1,0,0,0,2,1,0,0,0
110766733763,1,0,0,0,1,1,1,0,0
110766735461,1,0,0,0,2,1,0,0,0
110766835262,0,0,0,0,12,9,0,0,0
110766835368,1,0,0,0,1,1,0,0,0
110766935161,1,0,0,0,2,2,0,0,0
110766935265,2,0,0,0,1,0,0,0,0
110766935566,0,0,0,0,1,0,0,0,0
110767033065,1,0,0,0,2,1,0,0,0
110767133765,1,0,0,0,0,0,0,0,0
110767135461,0,0,0,0,1,0,0,0,0
110767333061,0,0,0,0,0,1,0,0,0
110767335165,1,0,0,0,2,2,0,0,0
110767335266,2,0,0,0,4,2,0,0,0
110767435265,2,0,0,0,4,2,1,0,0
110767435968,1,0,0,0,4,0,0,0,0
110767633068,1,0,0,0,0,0,0,0,0
110767633761,1,0,0,0,5,4,0,0,0
110767635167,1,0,0,0,3,1,0,0,0
110767733067,2,0,0,0,2,1,0,0,0
110767733864,1,0,0,0,1,1,0,0,0
110767735964,1,0,0,0,4,3,2,0,0
110767833060,3,0,0,0,5,1,1,0,0
110767833768,1,0,0,0,0,0,0,0,0
110767835163,1,0,0,0,4,2,1,0,0
110767835265,1,0,0,0,0,0,0,0,0
110767835464,2,0,1,0,3,2,1,0,0
110768033069,3,0,0,0,3,2,0,0,0
110768133762,2,0,0,0,2,0,0,0,0
110768133764,1,0,0,0,0,0,0,0,0
110768135365,1,2,0,2,1,1,0,0,0
110768135468,0,0,0,0,5,1,1,0,0
110768235362,1,0,0,0,2,3,0,0,0
110768235462,1,0,0,0,3,2,0,0,0
110768335969,1,0,0,0,1,1,0,0,0
110768433761,1,0,0,0,1,2,0,0,0
110768433763,1,0,0,0,1,4,0,0,0
110768435262,1,0,0,0,10,4,0,0,0
110768435265,2,2,7,0,3,2,0,0,0
110768435467,0,0,0,0,0,0,1,0,0
110768535168,2,0,0,0,5,1,0,0,0
110768535266,1,4,0,0,5,1,0,0,0
110768535361,1,0,0,0,1,1,0,0,0
110768718161,1,0,0,0,0,0,0,0,0
110768718267,1,0,0,0,2,1,0,0,0
110768718462,1,0,0,0,0,0,0,0,0
110768718468,0,0,0,0,3,1,0,0,0
110768735064,1,0,0,0,3,1,0,0,0
110768735169,1,0,0,0,2,1,0,0,0
110768735264,2,0,0,0,0,0,0,0,0
110768735363,1,0,0,0,0,0,0,0,0
110768735368,2,0,0,0,2,0,0,0,0
110768735463,0,0,0,0,1,1,0,0,0
110768735465,1,0,0,0,6,4,0,0,0
110768735567,0,0,0,0,2,0,0,2,0
110768735569,1,0,0,0,2,1,1,0,0
110768735664,1,0,0,0,1,1,0,0,0
110768735666,1,0,0,0,1,1,0,0,0
110768735760,1,0,0,0,5,4,2,0,0
110768735867,1,0,0,0,0,0,0,0,0
110768735963,0,0,0,1,1,0,0,0,0
110768735966,0,0,0,0,0,0,1,0,0
110768735967,1,0,0,0,0,0,0,0,0
110768833065,1,0,0,1,2,1,1,0,0
110768835369,1,0,0,0,2,1,1,0,0
110768935164,1,0,0,4,3,1,2,0,0
110768935368,1,0,0,0,0,0,0,0,0
110769014560,0,0,0,0,2,1,1,0,0
110769014561,1,0,0,0,1,0,0,0,0
110769018668,2,0,0,0,5,2,0,0,0
110769018967,1,0,0,0,2,0,0,0,0
110769033063,1,0,0,0,2,2,1,0,0
110769033067,1,0,0,0,0,0,0,0,0
110769033765,1,0,0,0,2,0,0,0,0
110769033766,2,0,0,0,1,0,0,0,0
110769033767,2,0,0,0,1,0,0,0,0
110769033768,1,0,0,0,0,0,0,0,0
110769033863,0,0,5,0,1,1,1,0,0
110769035066,1,1,0,0,6,2,2,0,0
110769035269,1,1,0,0,5,2,1,0,0
110769035465,4,0,0,0,3,2,0,0,0
110769035861,0,0,0,0,1,0,0,0,0
110769035965,0,0,0,0,1,1,2,0,0
110769133760,0,0,0,0,1,2,1,0,0
110769133860,2,0,0,0,2,1,1,0,0
110769135364,1,0,0,0,3,2,2,0,0
110769135466,1,0,0,0,0,0,0,0,0
110769233863,0,0,0,0,0,1,0,0,0
110769233867,1,0,0,0,2,2,0,0,0
110769235263,2,0,0,0,1,1,0,0,0
110769235364,2,0,0,0,3,1,0,0,0
110769235461,1,1,0,0,0,0,0,0,0
110769235560,2,0,0,0,2,1,1,0,0
110769235861,2,0,0,0,2,2,0,0,0
110769235960,1,0,2,1,6,3,0,0,0
110769310066,1,0,0,0,0,0,0,0,0
110769310360,1,4,0,0,6,3,2,0,0
110769310460,0,0,0,0,1,0,0,0,0
110769311260,0,0,0,0,0,0,1,0,0
110769311265,1,0,0,0,3,0,0,0,0
110769311467,1,0,0,0,0,0,0,0,0
110769311667,1,0,0,0,0,0,0,0,0
110769311768,1,0,0,0,2,1,0,0,0
110769311869,1,0,0,0,2,0,0,0,0
110769312461,1,0,0,0,0,0,0,0,0
110769312560,1,0,0,0,0,0,0,0,0
110769312666,0,0,0,0,0,0,1,0,0
110769312761,0,0,0,0,2,1,1,0,0
110769314160,2,0,0,0,0,0,0,0,0
110769314165,1,0,0,0,0,0,0,0,0
110769314168,1,0,0,0,0,0,0,0,0
110769314260,2,0,0,0,7,4,0,0,0
110769314363,1,0,0,0,1,1,1,0,0
110769314463,2,0,0,0,1,1,0,0,0
110769314465,2,3,0,0,3,4,1,0,0
110769314662,1,0,0,0,0,0,0,0,0
110769314669,2,0,0,0,6,1,1,0,0
110769314761,1,0,0,0,0,0,0,0,0
110769314767,1,0,0,0,4,4,0,0,0
110769314863,0,0,0,0,2,0,0,0,0
110769315761,0,0,0,0,2,1,0,0,0
110769316163,1,0,0,0,0,0,0,0,0
110769316165,1,0,0,0,2,1,0,0,0
110769316463,3,0,0,0,4,2,1,0,0
110769316667,4,0,1,0,3,2,1,0,0
110769316669,0,0,0,0,1,1,1,0,0
110769316766,1,0,0,0,0,0,0,0,0
110769316963,1,0,0,0,0,0,0,0,0
110769317569,2,0,0,0,3,0,0,0,0
110769318063,0,0,0,0,0,0,1,0,0
110769318162,1,0,0,0,1,0,0,0,0
110769318265,1,0,0,0,3,2,0,0,0
110769318562,4,1,0,0,4,4,0,0,0
110769318564,1,0,0,0,2,2,1,0,0
110769318661,1,0,0,0,0,0,0,0,0
110769318666,1,0,0,0,2,1,1,0,0
110769318762,1,0,0,0,0,0,0,0,0
110769318863,1,0,0,0,0,0,0,0,0
110769318961,1,0,0,0,0,0,0,0,0
110769319061,1,0,0,0,3,0,0,0,0
110769319069,1,0,0,0,2,1,0,0,0
110769319160,2,0,0,0,2,1,1,0,0
110769319164,0,0,0,0,3,2,0,0,0
110769319261,5,0,1,3,7,3,0,0,0
110769319568,3,0,0,0,0,0,0,0,0
110769333064,0,0,0,0,2,0,0,0,0
110769333067,1,0,0,0,2,1,0,0,0
110769333869,2,0,0,0,0,0,0,0,0
110769335062,1,0,0,0,2,0,0,0,0
110769335160,1,0,0,0,2,2,1,0,0
110769335161,1,0,0,0,3,6,0,0,0
110769335166,1,0,0,0,2,1,0,0,0
110769335262,1,0,0,0,5,1,0,0,0
110769335464,2,0,0,0,2,0,0,0,0
110769335564,2,0,0,0,5,2,1,0,0
110769335768,3,0,0,0,0,0,0,0,0
110769335963,0,0,0,0,1,1,0,0,0
110769335968,1,0,0,0,1,2,1,0,0
110769388363,0,0,0,0,2,0,0,0,0
110769388462,0,0,0,0,2,1,1,0,0
110769388661,1,0,0,0,4,1,0,0,0
110769388669,0,0,0,0,1,0,0,0,0
110769388961,1,0,0,0,4,2,0,0,0
110769433062,1,0,0,0,0,0,0,0,0
110769433868,1,0,0,0,0,0,0,0,0
110769435861,1,0,0,0,5,2,1,0,0
110769533866,1,0,0,0,2,1,0,0,0
110769535360,2,2,1,2,3,2,2,0,0
110769618467,1,0,0,0,0,0,0,1,1
110769633063,1,0,0,0,2,1,0,0,0
110769635067,1,0,0,0,1,1,0,0,0
110769635767,1,0,0,0,2,1,0,0,0
110769635861,1,0,0,0,1,1,0,0,0
110769635866,3,0,0,0,4,2,0,0,0
110769735460,1,0,0,0,2,1,0,0,0
110769833765,3,0,0,0,2,1,0,0,0
110769833862,1,0,0,0,1,1,1,0,0
110769835164,0,0,0,0,3,5,0,0,0
110769835864,1,0,0,0,2,1,0,0,0
