userid,click1_rate,click2_rate,click3_rate,click4_rate,click5_rate,click6_rate,click7_rate,click8_rate,click9_rate
111124313113,0.2857142857142857,,0.42857142857142855,,0.14285714285714285,0.07142857142857142,0.07142857142857142,,
111124313293,0.2647058823529412,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.38235294117647056,0.14705882352941177,0.029411764705882353,,
111124313295,,,,,,,1.0,,
111124313517,0.12962962962962962,,0.14814814814814814,,0.3333333333333333,0.2037037037037037,0.07407407407407407,0.05555555555555555,0.05555555555555555
111124313599,0.12698412698412698,0.047619047619047616,0.4126984126984127,0.12698412698412698,0.20634920634920634,0.06349206349206349,0.015873015873015872,,
111124313799,0.36,,0.04,,0.4,0.16,0.04,,
111124313998,0.35294117647058826,,,0.058823529411764705,0.4117647058823529,0.11764705882352941,0.058823529411764705,,
111124316313,0.25925925925925924,,,,0.48148148148148145,0.18518518518518517,0.07407407407407407,,
111124316396,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.03571428571428571,,
111124316911,0.2,,,,0.4,0.4,,,
111124346858,0.30434782608695654,0.07246376811594203,0.014492753623188406,0.2608695652173913,0.15942028985507245,0.07246376811594203,,0.057971014492753624,0.057971014492753624
111124413091,0.14,0.05,0.11,0.02,0.38,0.14,0.08,0.06,0.02
111124413311,0.23076923076923078,,0.07692307692307693,,0.5384615384615384,0.07692307692307693,0.07692307692307693,,
111124413417,0.39285714285714285,0.07142857142857142,0.14285714285714285,,0.21428571428571427,0.10714285714285714,0.03571428571428571,,0.03571428571428571
111124413614,,,,,0.5714285714285714,0.2857142857142857,0.14285714285714285,,
111124413619,0.2916666666666667,0.020833333333333332,0.3125,0.08333333333333333,0.14583333333333334,0.041666666666666664,0.0625,,0.041666666666666664
111124413693,0.36,0.12,0.04,,0.24,0.12,0.04,0.04,0.04
111124413719,0.19298245614035087,,0.21052631578947367,,0.2807017543859649,0.12280701754385964,0.12280701754385964,0.03508771929824561,0.03508771929824561
111124413912,0.21739130434782608,,0.043478260869565216,,0.43478260869565216,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.043478260869565216
111124416192,0.1875,0.125,0.0625,,0.375,0.125,0.125,,
111124446457,0.5,,,,0.3333333333333333,0.13333333333333333,,0.03333333333333333,
111124446854,0.22058823529411764,0.029411764705882353,0.07352941176470588,0.07352941176470588,0.3382352941176471,0.22058823529411764,0.014705882352941176,0.014705882352941176,0.014705882352941176
111124513218,,,,,,0.6666666666666666,0.3333333333333333,,
111124513296,0.2222222222222222,,,,0.4444444444444444,0.2222222222222222,0.1111111111111111,,
111124513814,,,,,,,1.0,,
111124513892,0.125,,0.25,,0.125,0.375,0.125,,
111124516393,0.2903225806451613,,,,0.3225806451612903,0.3548387096774194,0.03225806451612903,,
111124516995,0.3333333333333333,,,0.06666666666666667,0.3333333333333333,0.2,0.06666666666666667,,
111124546258,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.2727272727272727,0.21212121212121213,0.18181818181818182,0.030303030303030304,,
111124613591,0.25,,0.05,,0.25,0.25,0.1,0.05,0.05
111124613616,0.125,0.03125,0.3125,0.15625,0.28125,0.09375,,,
111124613799,0.1,,,,0.5,0.3,0.1,,
111124613899,0.2,0.13333333333333333,,0.06666666666666667,0.3333333333333333,0.2,0.06666666666666667,,
111124616311,0.1875,,0.25,0.03125,0.3125,0.1875,0.03125,,
111124616394,0.36363636363636365,,,,0.2727272727272727,0.2727272727272727,0.09090909090909091,,
111124616997,0.23076923076923078,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.038461538461538464,,
111124646450,0.24,,,,0.4,0.36,,,
111124646457,0.18181818181818182,,,,0.5454545454545454,0.2727272727272727,,,
111124648356,1.0,,,,,,,,
111124648553,0.25,,,,0.25,0.5,,,
111124713290,0.07692307692307693,,0.15384615384615385,,0.46153846153846156,0.23076923076923078,0.07692307692307693,,
111124713292,0.2,,,,0.2,0.4,0.2,,
111124713497,0.36666666666666664,,0.06666666666666667,,0.3333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333
111124713694,0.45454545454545453,,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,,
111124713714,0.2857142857142857,,,,0.42857142857142855,0.14285714285714285,0.14285714285714285,,
111124716197,0.23529411764705882,,,,0.47058823529411764,0.23529411764705882,0.058823529411764705,,
111124716313,,,,,,,1.0,,
111124716393,0.13333333333333333,0.06666666666666667,,,0.4666666666666667,0.26666666666666666,0.06666666666666667,,
111124716399,0.4,,,,0.4,0.2,,,
111124746051,1.0,,,,,,,,
111124748557,0.23394495412844038,0.0045871559633027525,0.0045871559633027525,0.009174311926605505,0.3853211009174312,0.2798165137614679,0.04128440366972477,0.01834862385321101,0.022935779816513763
111124748757,0.5,,,,0.2692307692307692,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464
111124748759,0.42857142857142855,,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.14285714285714285
111124813013,0.05813953488372093,0.11627906976744186,0.46511627906976744,,0.19767441860465115,0.09302325581395349,0.06976744186046512,,
111124813310,,,,,,,1.0,,
111124813392,0.375,,,,0.5,0.125,,,
111124813516,0.39285714285714285,,0.14285714285714285,,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571
111124813517,0.14285714285714285,,,,0.42857142857142855,0.2857142857142857,0.14285714285714285,,
111124813590,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.11538461538461539,,
111124813791,0.058823529411764705,,,,0.4117647058823529,0.29411764705882354,0.23529411764705882,,
111124813891,0.375,,,,0.375,0.125,0.125,,
111124816193,0.3225806451612903,,0.03225806451612903,,0.3225806451612903,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.06451612903225806
111124816199,0.08247422680412371,0.29896907216494845,0.27835051546391754,0.09278350515463918,0.16494845360824742,0.07216494845360824,0.010309278350515464,,
111124846253,0.3103448275862069,,,,0.4827586206896552,0.20689655172413793,,,
111124848559,0.1694915254237288,0.13559322033898305,0.03389830508474576,0.03389830508474576,0.3898305084745763,0.1864406779661017,0.01694915254237288,0.01694915254237288,0.01694915254237288
111124885697,0.08823529411764706,,0.45098039215686275,0.058823529411764705,0.2549019607843137,0.08823529411764706,0.029411764705882353,0.0196078431372549,0.00980392156862745
111124913095,,,,,,1.0,,,
111124913414,0.043478260869565216,0.13043478260869565,0.21739130434782608,,0.391304347826087,0.17391304347826086,0.043478260869565216,,
111124913415,0.36,0.04,,0.04,0.28,0.12,0.08,0.04,0.04
111124913798,0.25,,,,0.25,0.25,0.25,,
111124913891,0.1111111111111111,,,,0.5555555555555556,0.2222222222222222,0.1111111111111111,,
111124916312,0.25,,,,0.35,0.2,0.1,0.05,0.05
111124916315,0.11764705882352941,,0.13725490196078433,0.0392156862745098,0.27450980392156865,0.17647058823529413,0.09803921568627451,0.0784313725490196,0.0784313725490196
111124946453,0.3333333333333333,,,,0.16666666666666666,0.3,0.06666666666666667,0.06666666666666667,0.06666666666666667
111124946456,0.16666666666666666,,,,0.5,0.3333333333333333,,,
111124946853,0.10344827586206896,,,,0.6724137931034483,0.1724137931034483,,0.034482758620689655,0.017241379310344827
111124948552,0.5,,,,0.38095238095238093,0.11904761904761904,,,
111124948756,0.7,,,,0.3,,,,
111125046050,0.25,,,,0.75,,,,
111125046054,0.3076923076923077,,,,0.5641025641025641,0.1282051282051282,,,
111125048353,0.375,,,,0.25,0.125,,0.125,0.125
111125048552,0.5714285714285714,,,,0.14285714285714285,0.14285714285714285,,0.07142857142857142,0.07142857142857142
111125048757,0.25,,,,0.75,,,,
111125146257,0.2857142857142857,0.09523809523809523,0.19047619047619047,,0.2857142857142857,0.14285714285714285,,,
111125146450,0.3333333333333333,0.015503875968992248,,0.015503875968992248,0.43410852713178294,0.17054263565891473,0.007751937984496124,0.023255813953488372,
111125146458,0.2564102564102564,0.02564102564102564,,0.02564102564102564,0.5384615384615384,0.15384615384615385,,,
111125148558,0.4849315068493151,,,,0.3506849315068493,0.15342465753424658,,0.005479452054794521,0.005479452054794521
111125248358,0.3076923076923077,,,,0.5384615384615384,0.15384615384615385,,,
111125248550,1.0,,,,,,,,
111125248554,0.16279069767441862,0.046511627906976744,0.18604651162790697,,0.3953488372093023,0.18604651162790697,0.023255813953488372,,
111125346253,0.18518518518518517,,,,0.6666666666666666,0.14814814814814814,,,
111125346859,0.6666666666666666,,0.3333333333333333,,,,,,
111125348357,0.5,,,,0.16666666666666666,0.3333333333333333,,,
111125446252,0.3125,,,,0.3125,0.375,,,
111125446853,0.46846846846846846,,,,0.3783783783783784,0.13513513513513514,,0.009009009009009009,0.009009009009009009
111125448357,0.5882352941176471,,,,0.17647058823529413,0.11764705882352941,,0.058823529411764705,0.058823529411764705
111125548753,0.5714285714285714,,,,0.42857142857142855,,,,
111125548756,0.25,,,,0.14285714285714285,0.17857142857142858,,0.21428571428571427,0.21428571428571427
111125646850,0.47058823529411764,,,,0.29411764705882354,0.11764705882352941,,0.058823529411764705,0.058823529411764705
111125646853,0.25,,,,0.25,0.25,0.25,,
111125648350,0.6,,,,0.4,,,,
111125648359,0.3076923076923077,,,,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.038461538461538464
111125746453,1.0,,,,,,,,
111125746457,0.2857142857142857,,,,0.35714285714285715,0.35714285714285715,,,
111125748359,0.16666666666666666,,,,0.8333333333333334,,,,
111125748757,0.26865671641791045,0.029850746268656716,,,0.29850746268656714,0.31343283582089554,0.014925373134328358,0.05970149253731343,0.014925373134328358
111125846854,0.27358490566037735,0.16037735849056603,0.03773584905660377,0.04716981132075472,0.2358490566037736,0.14150943396226415,0.02830188679245283,0.03773584905660377,0.03773584905660377
111125848356,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,,
111125848358,,,,,0.25,0.25,0.5,,
111125948556,0.35,,,,0.5,0.1,,0.05,
111126013114,,,,,,,1.0,,
111126013719,0.7083333333333334,0.041666666666666664,0.125,0.125,,,,,
111126046050,0.2,,,,0.4,0.4,,,
111126046650,0.31666666666666665,0.016666666666666666,0.016666666666666666,0.08333333333333333,0.3,0.11666666666666667,0.05,0.05,0.05
111126048756,0.2677165354330709,0.11023622047244094,0.015748031496062992,0.2755905511811024,0.1732283464566929,0.07086614173228346,0.007874015748031496,0.05511811023622047,0.023622047244094488
111126085411,,,,,0.5,0.5,,,
111126085710,0.1111111111111111,,,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222
111126113212,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,
111126113291,0.18518518518518517,,,,0.4074074074074074,0.2962962962962963,0.037037037037037035,0.037037037037037035,0.037037037037037035
111126113310,0.375,0.0625,,,0.5,0.0625,,,
111126113317,0.04,0.2,0.24,,0.04,0.36,0.04,0.04,0.04
111126113396,0.42342342342342343,0.04504504504504504,,,0.23423423423423423,0.26126126126126126,0.018018018018018018,0.009009009009009009,0.009009009009009009
111126113397,0.14285714285714285,0.031746031746031744,0.15873015873015872,,0.4444444444444444,0.09523809523809523,0.06349206349206349,0.031746031746031744,0.031746031746031744
111126113692,0.16666666666666666,0.08333333333333333,,,0.3333333333333333,0.25,0.16666666666666666,,
111126113695,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,
111126113815,0.42857142857142855,,0.03571428571428571,,0.21428571428571427,0.17857142857142858,0.07142857142857142,0.03571428571428571,0.03571428571428571
111126113892,,,,,0.25,0.5,0.25,,
111126146256,0.0625,0.0625,0.125,,0.5,0.25,,,
111126146851,0.25,,,,0.5,0.25,,,
111126148554,0.6461538461538462,,0.046153846153846156,0.015384615384615385,0.16153846153846155,0.1076923076923077,0.007692307692307693,,0.015384615384615385
111126148753,0.25,0.06818181818181818,,0.045454545454545456,0.5,0.11363636363636363,0.022727272727272728,,
111126213098,0.16666666666666666,,,,0.5,0.25,0.08333333333333333,,
111126213211,0.16666666666666666,,,,0.6666666666666666,0.16666666666666666,,,
111126213611,0.3,0.1,0.1,,0.3,0.1,0.1,,
111126216115,0.05357142857142857,0.017857142857142856,0.48214285714285715,,0.30357142857142855,0.125,0.017857142857142856,,
111126216393,0.05555555555555555,,,,0.6111111111111112,0.2777777777777778,0.05555555555555555,,
111126285219,0.14285714285714285,,,,0.2857142857142857,0.42857142857142855,0.14285714285714285,,
111126285612,0.10526315789473684,,,,0.3684210526315789,0.47368421052631576,0.05263157894736842,,
111126313813,,,0.375,,0.375,0.125,0.125,,
111126313816,0.32,,0.16,0.12,0.24,0.08,0.08,,
111126316111,0.18181818181818182,,,,0.36363636363636365,0.2727272727272727,0.18181818181818182,,
111126316315,,,,,,0.5,0.5,,
111126316317,0.2,,,,0.2,0.1,0.1,0.2,0.2
111126316393,0.25,,,,0.3125,0.125,0.125,0.09375,0.09375
111126346658,0.3488372093023256,0.023255813953488372,0.13953488372093023,,0.2558139534883721,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.023255813953488372
111126346855,0.4166666666666667,,,,0.4166666666666667,0.16666666666666666,,,
111126346857,0.6666666666666666,,,,0.3333333333333333,,,,
111126346950,0.3088235294117647,0.029411764705882353,0.11764705882352941,0.014705882352941176,0.3382352941176471,0.14705882352941177,0.014705882352941176,0.014705882352941176,0.014705882352941176
111126413290,0.20588235294117646,,0.029411764705882353,,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705
111126413293,,,,,,,1.0,,
111126413518,,,,,0.36363636363636365,0.45454545454545453,0.18181818181818182,,
111126413611,0.14285714285714285,,,,0.14285714285714285,0.6428571428571429,0.07142857142857142,,
111126413710,0.13636363636363635,0.11363636363636363,,0.4090909090909091,0.25,0.06818181818181818,0.022727272727272728,,
111126413790,,,,,,,1.0,,
111126416996,0.4166666666666667,,0.16666666666666666,,0.3333333333333333,0.08333333333333333,,,
111126446659,0.2413793103448276,0.034482758620689655,,,0.5517241379310345,0.06896551724137931,0.034482758620689655,0.06896551724137931,
111126446855,0.2619047619047619,0.11904761904761904,0.38095238095238093,0.14285714285714285,0.09523809523809523,,,,
111126513011,0.21428571428571427,,0.07142857142857142,,0.5714285714285714,0.14285714285714285,,,
111126513092,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.4444444444444444,0.2222222222222222,,,
111126513097,0.14285714285714285,,0.07142857142857142,,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142
111126513995,,,,,,,1.0,,
111126516395,0.3333333333333333,,,,0.3333333333333333,0.2857142857142857,0.047619047619047616,,
111126613114,0.09090909090909091,,,,0.36363636363636365,0.45454545454545453,0.09090909090909091,,
111126613313,0.1875,,,,0.4375,0.3125,0.0625,,
111126613318,0.25,,,,0.5,0.125,0.125,,
111126613492,0.4444444444444444,,,,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555
111126613597,0.42857142857142855,,,,0.2857142857142857,0.14285714285714285,0.14285714285714285,,
111126613691,,,,,,,1.0,,
111126613713,0.3333333333333333,,,,0.5,0.125,0.041666666666666664,,
111126613715,0.14563106796116504,0.019417475728155338,0.038834951456310676,0.019417475728155338,0.5533980582524272,0.21359223300970873,0.009708737864077669,,
111126613790,0.1111111111111111,,,,0.5555555555555556,0.2222222222222222,0.1111111111111111,,
111126613990,0.13636363636363635,,,,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.09090909090909091
111126616394,0.17592592592592593,0.07407407407407407,0.009259259259259259,0.12037037037037036,0.24074074074074073,0.32407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517
111126616996,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.21739130434782608,0.30434782608695654,0.08695652173913043,0.043478260869565216,,
111126616999,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,
111126646054,0.47058823529411764,,,,0.35294117647058826,0.17647058823529413,,,
111126646057,0.5,,,,0.375,0.125,,,
111126646451,0.3333333333333333,,,,0.3333333333333333,0.2,,0.06666666666666667,0.06666666666666667
111126646659,0.5,,,,0.25,0.25,,,
111126648353,0.25,,0.125,,0.375,0.25,,,
111126648753,0.15789473684210525,,0.05263157894736842,,0.3157894736842105,0.3684210526315789,0.10526315789473684,,
111126713511,,,,,,,0.7777777777777778,,0.2222222222222222
111126713690,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,
111126746655,0.2542372881355932,0.01694915254237288,,,0.6101694915254238,0.1016949152542373,0.01694915254237288,,
111126746658,0.24390243902439024,,,,0.5609756097560976,0.14634146341463414,,0.04878048780487805,
111126748556,0.09523809523809523,,,,0.2857142857142857,0.3333333333333333,0.2857142857142857,,
111126785212,0.08108108108108109,,0.5405405405405406,0.02702702702702703,0.16216216216216217,0.1891891891891892,,,
111126785593,0.25,0.25,0.08333333333333333,,0.3333333333333333,0.08333333333333333,,,
111126813091,0.23684210526315788,0.02631578947368421,0.02631578947368421,,0.34210526315789475,0.23684210526315788,0.07894736842105263,0.02631578947368421,0.02631578947368421
111126813599,0.2,,0.2,,0.5,0.1,,,
111126813697,0.1951219512195122,0.0975609756097561,0.2926829268292683,0.07317073170731707,0.17073170731707318,0.07317073170731707,0.07317073170731707,,0.024390243902439025
111126813795,0.2,,,,0.2,0.4,0.2,,
111126813798,0.41379310344827586,,0.10344827586206896,0.034482758620689655,0.3793103448275862,0.034482758620689655,0.034482758620689655,,
111126816914,0.25,,,,0.25,0.5,,,
111126846850,,,,,1.0,,,,
111126846851,0.2857142857142857,,,,0.42857142857142855,0.2857142857142857,,,
111126848351,0.30985915492957744,,,,0.3380281690140845,0.23943661971830985,,0.07042253521126761,0.04225352112676056
111126848550,0.2777777777777778,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.027777777777777776,0.027777777777777776
111126848751,0.6470588235294118,0.11764705882352941,0.17647058823529413,,0.058823529411764705,,,,
111126913294,0.07792207792207792,0.012987012987012988,0.6883116883116883,0.025974025974025976,0.11688311688311688,0.07792207792207792,,,
111126913710,,,,,,0.5,0.5,,
111126913793,0.2,,,,0.4,0.26666666666666666,0.06666666666666667,0.06666666666666667,
111126913816,0.28205128205128205,0.05128205128205128,0.20512820512820512,,0.3076923076923077,0.10256410256410256,0.05128205128205128,,
111126913818,0.2,,,,0.3,0.3,0.2,,
111126916116,0.05555555555555555,0.19444444444444445,0.027777777777777776,,0.3333333333333333,0.25,0.08333333333333333,0.027777777777777776,0.027777777777777776
111126916195,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,
111126916994,0.16666666666666666,0.08333333333333333,,,0.2916666666666667,0.4166666666666667,0.041666666666666664,,
111126946055,1.0,,,,,,,,
111126946251,0.24285714285714285,0.014285714285714285,0.12857142857142856,,0.42857142857142855,0.12857142857142856,0.04285714285714286,0.014285714285714285,
111126946957,,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.16666666666666666,,0.041666666666666664,,
111126948752,0.5,,,,0.5,,,,
111127048550,0.23076923076923078,,,,0.38461538461538464,0.3076923076923077,0.07692307692307693,,
111127146455,0.043478260869565216,,,,0.6086956521739131,0.30434782608695654,,0.043478260869565216,
111127146856,0.14285714285714285,0.07142857142857142,,0.14285714285714285,0.6428571428571429,,,,
111127148358,0.44,,,,0.28,0.12,,0.08,0.08
111127246052,0.4666666666666667,,,,0.2,0.2,,0.06666666666666667,0.06666666666666667
111127246054,0.2727272727272727,,,,0.4025974025974026,0.2077922077922078,0.012987012987012988,0.09090909090909091,0.012987012987012988
111127248555,1.0,,,,,,,,
111127348556,0.43478260869565216,0.014492753623188406,0.043478260869565216,,0.2898550724637681,0.13043478260869565,0.028985507246376812,0.043478260869565216,0.014492753623188406
111127546453,0.3333333333333333,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,,
111127546455,0.18518518518518517,,,,0.37037037037037035,0.2962962962962963,0.14814814814814814,,
111127546652,0.5925925925925926,,,,0.4074074074074074,,,,
111127548552,0.21212121212121213,,,,0.45454545454545453,0.3333333333333333,,,
111127646856,0.3333333333333333,,,,0.48148148148148145,0.14814814814814814,,0.037037037037037035,
111127748754,0.5,,,,0.5,,,,
111127846057,0.3888888888888889,0.05555555555555555,,,0.25,0.2222222222222222,0.05555555555555555,0.027777777777777776,
111127846852,0.6666666666666666,,,,0.26666666666666666,,,0.06666666666666667,
111127848356,0.21008403361344538,0.008403361344537815,0.1638655462184874,0.008403361344537815,0.3025210084033613,0.226890756302521,0.025210084033613446,0.03361344537815126,0.02100840336134454
111127946054,0.27486910994764396,0.193717277486911,0.18586387434554974,0.013089005235602094,0.20157068062827224,0.1099476439790576,0.007853403141361256,0.010471204188481676,0.002617801047120419
111127946059,0.16666666666666666,,,,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555
111127948354,0.25,,,,0.45,0.3,,,
111127948752,0.30952380952380953,,,,0.42857142857142855,0.16666666666666666,,0.047619047619047616,0.047619047619047616
111128013015,0.45454545454545453,0.09090909090909091,0.09090909090909091,,0.2727272727272727,0.09090909090909091,,,
111128013092,0.35,,0.15,0.05,0.4,,0.05,,
111128013190,0.1111111111111111,,,,0.4444444444444444,0.3333333333333333,0.1111111111111111,,
111128013211,0.25,,0.125,,0.25,0.25,0.125,,
111128013513,,,,,,,1.0,,
111128013817,0.08823529411764706,0.058823529411764705,0.3235294117647059,,0.3235294117647059,0.20588235294117646,,,
111128013892,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,
111128013996,0.2,,,,0.3,0.4,0.1,,
111128016311,0.23809523809523808,0.047619047619047616,,,0.23809523809523808,0.42857142857142855,0.047619047619047616,,
111128046150,0.5263157894736842,,,,0.3157894736842105,0.05263157894736842,,0.05263157894736842,0.05263157894736842
111128046458,0.4,,,,0.2,0.2,0.2,,
111128046858,0.22857142857142856,,,,0.5142857142857142,0.2,,0.02857142857142857,0.02857142857142857
111128048751,0.034482758620689655,,,,0.8275862068965517,0.13793103448275862,,,
111128085217,0.1320754716981132,0.018867924528301886,0.20754716981132076,,0.2641509433962264,0.22641509433962265,0.07547169811320754,0.03773584905660377,0.03773584905660377
111128085614,0.5909090909090909,0.045454545454545456,0.045454545454545456,,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,
111128085690,0.19230769230769232,,,0.07692307692307693,0.34615384615384615,0.34615384615384615,0.038461538461538464,,
111128113011,0.06666666666666667,0.2,0.06666666666666667,,0.4,0.2,0.06666666666666667,,
111128113016,0.1320754716981132,,0.33962264150943394,0.018867924528301886,0.2830188679245283,0.20754716981132076,0.018867924528301886,,
111128113394,0.4,,,,0.4,0.2,,,
111128113415,0.42857142857142855,,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,,
111128113417,0.2,,,,0.4,0.2,0.2,,
111128113513,0.20833333333333334,,,,0.5416666666666666,0.25,,,
111128113698,0.25,,,,0.5833333333333334,0.08333333333333333,0.08333333333333333,,
111128113792,0.125,,,,0.25,0.375,0.25,,
111128113899,0.08333333333333333,,,,0.6666666666666666,0.16666666666666666,0.08333333333333333,,
111128113917,0.3,,0.1,,0.4,0.1,0.1,,
111128116196,0.23809523809523808,0.047619047619047616,,,0.38095238095238093,0.3333333333333333,,,
111128116315,0.4,,,,0.2,0.2,0.2,,
111128116917,0.17582417582417584,0.08791208791208792,0.17582417582417584,0.13186813186813187,0.24175824175824176,0.14285714285714285,0.02197802197802198,0.01098901098901099,0.01098901098901099
111128146854,0.47619047619047616,,,,0.2857142857142857,0.09523809523809523,,0.09523809523809523,0.047619047619047616
111128146952,0.42857142857142855,,,,0.2857142857142857,0.07142857142857142,,0.14285714285714285,0.07142857142857142
111128146958,0.07142857142857142,0.16666666666666666,0.023809523809523808,0.11904761904761904,0.4523809523809524,0.14285714285714285,0.023809523809523808,,
111128185615,0.15384615384615385,,,,0.38461538461538464,0.38461538461538464,0.07692307692307693,,
111128185694,0.4166666666666667,,,,0.4166666666666667,0.08333333333333333,0.08333333333333333,,
111128213018,0.23076923076923078,0.07692307692307693,,0.3076923076923077,0.3076923076923077,0.038461538461538464,0.038461538461538464,,
111128213092,0.125,0.25,,,0.25,0.25,0.125,,
111128213212,0.3,0.1,,,0.3,0.3,,,
111128213412,0.1,,,,0.3,0.4,0.2,,
111128213699,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,
111128213799,0.2,,,,0.4,0.4,,,
111128213991,0.08333333333333333,,,,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,
111128216113,0.2608695652173913,0.13043478260869565,,,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.043478260869565216
111128216117,0.11538461538461539,0.038461538461538464,0.5384615384615384,,0.15384615384615385,0.11538461538461539,0.038461538461538464,,
111128216911,0.14285714285714285,,,,0.42857142857142855,0.2857142857142857,0.14285714285714285,,
111128246253,0.2608695652173913,,,,0.30434782608695654,0.2608695652173913,0.043478260869565216,0.08695652173913043,0.043478260869565216
111128246258,,,,,,0.5,0.5,,
111128246452,0.35,,,,0.55,0.1,,,
111128246650,0.3114754098360656,0.01639344262295082,0.01639344262295082,0.02459016393442623,0.36065573770491804,0.1721311475409836,,0.04918032786885246,0.04918032786885246
111128248356,1.0,,,,,,,,
111128248757,0.36363636363636365,,,,0.36363636363636365,0.2727272727272727,,,
111128248759,0.8333333333333334,,,,0.16666666666666666,,,,
111128285093,0.041666666666666664,,0.08333333333333333,0.125,0.4583333333333333,0.16666666666666666,0.125,,
111128285218,0.3888888888888889,0.05555555555555555,0.1111111111111111,,0.3333333333333333,0.1111111111111111,,,
111128285519,0.3,,0.025,0.075,0.25,0.175,0.075,0.075,0.025
111128313012,0.25,0.0625,,,0.5,0.1875,,,
111128313491,0.2857142857142857,0.14285714285714285,,0.09523809523809523,0.23809523809523808,0.19047619047619047,0.047619047619047616,,
111128313496,0.16666666666666666,,0.05555555555555555,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555
111128313696,0.08333333333333333,0.08333333333333333,,,0.4166666666666667,0.25,0.16666666666666666,,
111128313914,0.336283185840708,0.15486725663716813,0.03982300884955752,0.1592920353982301,0.17699115044247787,0.12831858407079647,0.004424778761061947,,
111128316313,,,,,,,1.0,,
111128316994,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,
111128316997,0.20833333333333334,0.10416666666666667,,0.2708333333333333,0.3125,0.10416666666666667,,,
111128346056,,,,,1.0,,,,
111128346259,0.3561643835616438,0.136986301369863,0.0958904109589041,0.0273972602739726,0.2328767123287671,0.0958904109589041,0.0136986301369863,0.0410958904109589,
111128348755,0.5,,,,0.21428571428571427,0.07142857142857142,,0.14285714285714285,0.07142857142857142
111128348756,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,
111128348757,0.5,,,,0.5,,,,
111128385619,0.06329113924050633,0.189873417721519,0.08860759493670886,0.20253164556962025,0.26582278481012656,0.17721518987341772,0.012658227848101266,,
111128413016,0.14634146341463414,0.0975609756097561,0.34146341463414637,0.024390243902439025,0.3170731707317073,0.04878048780487805,0.024390243902439025,,
111128413517,0.3076923076923077,,,,0.38461538461538464,0.23076923076923078,0.07692307692307693,,
111128413590,0.0335195530726257,0.0111731843575419,0.26256983240223464,0.29608938547486036,0.3128491620111732,0.0782122905027933,0.00558659217877095,,
111128413790,0.22448979591836735,0.061224489795918366,,0.20408163265306123,0.32653061224489793,0.12244897959183673,0.061224489795918366,,
